WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14771,20110104,1954,11,FEW020 BKN065 OVC085, ,10.00, , , ,32, ,0.0, ,30, ,-1.2, ,26, ,-3.3, , 79, ,17, ,280, , , ,29.34, , , , , ,29.78, ,AA, , , ,29.78, 
14771,20110104,2054,11,FEW013 BKN047 OVC070, , 7.00, ,-SN, ,31, ,-0.6, ,30, ,-1.3, ,27, ,-2.8, , 85, ,14, ,290, , , ,29.34, , , , , ,29.78, ,AA, ,  T, ,29.78, 
14771,20110104,2103,11,SCT013 BKN022 OVC070, , 6.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 9, ,290, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110104,2111,11,BKN013 BKN022 OVC033, , 6.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, ,11, ,290, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110104,2118,11,BKN015 BKN034 OVC047, , 5.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, ,11, ,280, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110104,2129,11,SCT015 SCT026 OVC034, , 3.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 9, ,280, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110104,2139,11,SCT015 BKN026 OVC034, , 4.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 9, ,290, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110104,2152,11,BKN014 BKN022 OVC037, , 5.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, ,10, ,280, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110104,2154,11,BKN014 OVC025, , 5.00, ,-SN BR, ,31, ,-0.6, ,30, ,-1.1, ,28, ,-2.2, , 89, ,10, ,290, , , ,29.32, ,0, ,001, ,29.78, ,AA, ,  T, ,29.77, 
14771,20110104,2221,11,OVC015, , 7.00, ,-SN, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 9, ,280, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110104,2254,11,BKN015 OVC022, , 7.00, ,-SN, ,31, ,-0.6, ,30, ,-1.1, ,28, ,-2.2, , 89, , 9, ,280, , , ,29.32, , , , , ,29.77, ,AA, ,  T, ,29.77, 
14771,20110104,2336,11,SCT015 SCT034 OVC044, , 7.00, ,-SN, ,30, ,-1.0, ,29, ,-1.7, ,27, ,-3.0, , 89, , 7, ,290, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110104,2354,11,FEW014 BKN036 OVC045, , 9.00, ,-SN, ,30, ,-1.1, ,29, ,-1.7, ,27, ,-2.8, , 89, , 6, ,270, , , ,29.31, , , , , ,29.76, ,AA, ,  T, ,29.76, 
14771,20110105,0007,11,BKN022 BKN039 OVC047, , 9.00, ,-SN, ,30, ,-1.0, ,29, ,-1.7, ,27, ,-3.0, , 89, , 5, ,260, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110105,0028,11,BKN018 OVC025, , 2.50, ,-SN BR, ,30, ,-1.0, ,29, ,-1.7, ,27, ,-3.0, , 89, ,11, ,270, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110105,0037,11,SCT011 BKN017 OVC023, , 1.25, ,-SN BR, ,30, ,-1.0, ,29, ,-1.7, ,27, ,-3.0, , 89, ,13, ,280, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110105,0051,11,OVC, , 0.75, , , ,30, ,-1.0, ,M, ,M, ,28, ,-2.0, ,M, ,15, ,290, , , ,M, , , , , ,M, ,SP, , , ,29.76, 
14771,20110105,0054,11,OVC, , 0.75, , , ,30, ,-1.0, ,M, ,M, ,28, ,-2.0, ,M, ,13, ,300, , , ,M, ,5, ,004, ,29.76, ,AA, ,0.01, ,29.76, 
14771,20110105,0102,11,OVC, , 0.75, , , ,30, ,-1.0, ,M, ,M, ,28, ,-2.0, ,M, , 8, ,330, , , ,M, , , , , ,M, ,SP, , , ,29.76, 
14771,20110105,0107,11,SCT007 OVC014, , 1.25, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 7, ,330, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110105,0119,11,BKN007 BKN014 OVC032, , 1.25, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 3, ,310, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110105,0122,11,SCT005 BKN013 OVC032, , 1.25, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 5, ,310, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110105,0126,11,FEW007 BKN021 OVC030, , 1.75, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 6, ,300, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110105,0132,11,FEW007 BKN023 OVC033, , 3.00, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 5, ,290, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110105,0139,11,SCT007 OVC021, , 1.75, ,-SN BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 8, ,280, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110105,0146,11,OVC, , 1.00, , , ,30, ,-1.0, ,M, ,M, ,28, ,-2.0, ,M, , 8, ,290, , , ,M, , , , , ,M, ,SP, , , ,29.78, 
14771,20110105,0154,11,OVC, , 0.75, , , ,30, ,-1.0, ,M, ,M, ,28, ,-2.0, ,M, , 6, ,290, , , ,M, , , , , ,29.78, ,AA, ,0.02, ,29.78, 
14771,20110105,0155,11,M, , 0.75, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, , 6, ,290, , , ,M, , , , , ,M, ,SP, , , ,M, 
14771,20110105,0254,11,FEW003 BKN010 OVC017, , 1.25, ,-SN BR, ,30, ,-1.1, ,30, ,-1.3, ,29, ,-1.7, , 96, , 0, ,000, , , ,29.34, , , , , ,29.78, ,AA, ,0.05, ,29.78, 
14771,20110105,0352,11,FEW004 BKN011 OVC017, , 2.50, ,-SN BR, ,28, ,-2.0, ,28, ,-2.2, ,28, ,-2.0, ,100, ,10, ,290, , , ,29.34, , , , , ,M, ,SP, , , ,29.79, 
14771,20110105,0354,11,BKN008 OVC015, , 3.00, ,-SN BR, ,29, ,-1.7, ,28, ,-2.0, ,27, ,-2.8, , 92, ,10, ,290, , , ,29.34, ,1, ,009, ,29.79, ,AA, ,0.03, ,29.79, 
14771,20110105,0454,11,SCT011 BKN020 OVC035, , 2.50, ,-SN BR, ,29, ,-1.7, ,29, ,-1.8, ,28, ,-2.2, , 96, , 6, ,300, , , ,29.35, , , , , ,29.80, ,AA, ,0.01, ,29.80, 
14771,20110105,0554,11,FEW014 SCT027 OVC045, , 4.00, ,-SN BR, ,29, ,-1.7, ,28, ,-2.2, ,26, ,-3.3, , 89, ,10, ,320, , , ,29.37, , , , , ,29.82, ,AA, ,  T, ,29.82, 
14771,20110105,0654,11,OVC046, , 9.00, ,-SN, ,29, ,-1.7, ,27, ,-2.6, ,24, ,-4.4, , 82, , 8, ,300, , , ,29.39, ,3, ,016, ,29.84, ,AA, ,  T, ,29.84, 
14771,20110105,0754,11,SCT031 BKN041, ,10.00, , , ,27, ,-2.8, ,26, ,-3.3, ,24, ,-4.4, , 88, , 9, ,290, , , ,29.40, , , , , ,29.85, ,AA, ,  T, ,29.85, 
14771,20110105,0854,11,BKN, , 9.00, , , ,28, ,-2.0, ,M, ,M, ,23, ,-5.0, ,M, , 9, ,310, , , ,M, , , , , ,29.87, ,AUTO, , , ,29.87, 
14771,20110105,0854,11,SCT033 BKN047, , 9.00, ,-SN, ,28, ,-2.2, ,26, ,-3.1, ,23, ,-5.0, , 82, , 9, ,310, , , ,29.42, , , , , ,29.87, ,AA, ,  T, ,29.87, 
14771,20110105,0954,11,SCT030 BKN060, ,10.00, , , ,28, ,-2.2, ,25, ,-3.6, ,20, ,-6.7, , 72, , 9, ,340, , , ,29.43, ,3, ,016, ,29.88, ,AA, ,  T, ,29.88, 
14771,20110105,1031,11,BKN025, ,10.00, , , ,28, ,-2.0, ,25, ,-3.8, ,19, ,-7.0, , 69, , 9, ,320, , , ,29.43, , , , , ,M, ,SP, , , ,29.88, 
14771,20110105,1039,11,SCT025 BKN033, ,10.00, , , ,28, ,-2.0, ,25, ,-3.8, ,19, ,-7.0, , 69, ,10, ,310, , , ,29.43, , , , , ,M, ,SP, , , ,29.88, 
14771,20110105,1054,11,SCT025 BKN033, ,10.00, , , ,28, ,-2.2, ,25, ,-3.6, ,20, ,-6.7, , 72, , 9, ,310, , , ,29.42, , , , , ,29.88, ,AA, , , ,29.87, 
14771,20110105,1126,11,BKN027 BKN034, ,10.00, , , ,28, ,-2.0, ,25, ,-3.8, ,19, ,-7.0, , 69, ,11, ,350, , , ,29.41, , , , , ,M, ,SP, , , ,29.86, 
14771,20110105,1144,11,SCT027, ,10.00, , , ,28, ,-2.0, ,25, ,-4.0, ,18, ,-8.0, , 66, , 9, ,330, , , ,29.40, , , , , ,M, ,SP, , , ,29.85, 
14771,20110105,1154,11,SCT027, ,10.00, , , ,29, ,-1.7, ,25, ,-3.6, ,18, ,-7.8, , 63, ,13, ,340, , , ,29.40, , , , , ,29.85, ,AA, , , ,29.85, 
14771,20110105,1254,11,SCT033 BKN041, ,10.00, , , ,31, ,-0.6, ,27, ,-2.9, ,18, ,-7.8, , 59, , 9, ,330, , , ,29.39, ,8, ,013, ,29.84, ,AA, , , ,29.84, 
14771,20110105,1354,11,SCT036 BKN047, ,10.00, , , ,29, ,-1.7, ,25, ,-3.9, ,16, ,-8.9, , 58, ,11, ,320, , , ,29.38, , , , , ,29.83, ,AA, , , ,29.83, 
14771,20110105,1454,11,SCT036, ,10.00, , , ,28, ,-2.2, ,24, ,-4.6, ,14, ,-10.0, , 56, , 9, ,320, , , ,29.37, , , , , ,29.83, ,AA, , , ,29.82, 
14771,20110105,1554,11,SCT036 SCT045 SCT090, ,10.00, , , ,28, ,-2.2, ,23, ,-4.7, ,13, ,-10.6, , 53, , 8, ,320, , , ,29.38, ,5, ,004, ,29.83, ,AA, , , ,29.83, 
14771,20110105,1654,11,FEW022 SCT045 BKN055, ,10.00, , , ,25, ,-3.9, ,23, ,-4.7, ,20, ,-6.7, , 81, ,13, ,270, , , ,29.38, , , , , ,29.84, ,AA, , , ,29.83, 
14771,20110105,1730,11,BKN027 OVC050, , 2.50, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 9, ,290, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110105,1740,11,BKN020 BKN029 OVC049, , 1.75, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 7, ,290, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110105,1748,11,BKN014 OVC029, , 1.75, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 5, ,310, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110105,1754,11,BKN012 OVC027, , 1.75, ,-SN BR, ,25, ,-3.9, ,24, ,-4.4, ,22, ,-5.6, , 88, , 3, ,310, , , ,29.38, , , , , ,29.83, ,AA, ,  T, ,29.83, 
14771,20110105,1806,11,SCT012 OVC025, , 1.50, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 0, ,000, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110105,1816,11,BKN021 BKN025 OVC040, , 2.50, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 3, ,290, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110105,1824,11,BKN023 OVC040, , 3.00, ,-SN BR, ,25, ,-4.0, ,24, ,-4.2, ,23, ,-5.0, , 92, , 0, ,000, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110105,1833,11,BKN025 BKN040 OVC055, , 2.50, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 3, ,270, , , ,29.37, , , , , ,M, ,SP, , , ,29.82, 
14771,20110105,1840,11,FEW023 BKN040 OVC055, , 5.00, ,-SN BR, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 3, ,270, , , ,29.37, , , , , ,M, ,SP, , , ,29.82, 
14771,20110105,1854,11,FEW037 OVC060, , 6.00, ,-SN BR, ,25, ,-3.9, ,24, ,-4.4, ,22, ,-5.6, , 88, , 6, ,270, , , ,29.37, ,8, ,004, ,29.83, ,AA, ,0.01, ,29.82, 
14771,20110105,1954,11,SCT030 BKN050 OVC070, , 9.00, ,-SN, ,25, ,-3.9, ,23, ,-5.1, ,18, ,-7.8, , 75, ,11, ,280, , , ,29.36, , , , , ,29.82, ,AA, ,  T, ,29.81, 
14771,20110105,2054,11,SCT038 BKN048 OVC060, ,10.00, , , ,24, ,-4.4, ,22, ,-5.7, ,16, ,-8.9, , 71, ,11, ,280, , , ,29.36, , , , , ,29.82, ,AA, ,  T, ,29.81, 
14771,20110105,2154,11,FEW040 BKN070, ,10.00, , , ,22, ,-5.6, ,20, ,-6.8, ,14, ,-10.0, , 71, , 9, ,280, , , ,29.34, ,8, ,009, ,29.80, ,AA, , , ,29.79, 
14771,20110105,2254,11,SCT043 OVC055, ,10.00, , , ,22, ,-5.6, ,19, ,-6.9, ,13, ,-10.6, , 68, ,11, ,280, , , ,29.34, , , , , ,29.80, ,AA, , , ,29.79, 
14771,20110105,2354,11,FEW031 OVC055, , 9.00, ,-SN, ,21, ,-6.1, ,19, ,-7.3, ,13, ,-10.6, , 71, ,13, ,290, , , ,29.32, , , , , ,29.78, ,AA, ,  T, ,29.77, 
14771,20110106,0036,11,BKN027 BKN034 OVC045, , 8.00, ,-SN, ,21, ,-6.0, ,19, ,-7.2, ,14, ,-10.0, , 74, , 7, ,290, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110106,0046,11,SCT027 SCT032 OVC045, , 9.00, ,-SN, ,21, ,-6.0, ,18, ,-7.5, ,12, ,-11.0, , 68, , 9, ,290, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110106,0054,11,FEW028 OVC043, , 9.00, , , ,22, ,-5.6, ,19, ,-6.9, ,13, ,-10.6, , 68, ,10, ,290, , , ,29.31, ,8, ,010, ,29.77, ,AA, ,  T, ,29.76, 
14771,20110106,0136,11,FEW019 BKN028 OVC043, , 5.00, ,-SN, ,21, ,-6.0, ,19, ,-7.2, ,14, ,-10.0, , 74, , 9, ,300, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110106,0151,11,SCT015 OVC026, , 2.00, ,-SN, ,21, ,-6.0, ,20, ,-6.9, ,16, ,-9.0, , 81, , 7, ,290, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110106,0154,11,SCT016 OVC025, , 2.00, ,-SN, ,21, ,-6.1, ,19, ,-7.0, ,15, ,-9.4, , 78, , 8, ,280, , , ,29.31, , , , , ,29.77, ,AA, ,  T, ,29.76, 
14771,20110106,0212,11,BKN021 OVC026, , 3.00, ,-SN, ,21, ,-6.0, ,20, ,-6.9, ,16, ,-9.0, , 81, ,10, ,270, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110106,0254,11,SCT025 BKN050 OVC065, , 6.00, ,-SN, ,21, ,-6.1, ,20, ,-6.9, ,16, ,-8.9, , 81, , 8, ,280, , , ,29.31, , , , , ,29.76, ,AA, ,  T, ,29.76, 
14771,20110106,0314,11,BKN024 BKN045 OVC070, , 2.50, ,-SN BR, ,19, ,-7.0, ,18, ,-7.7, ,16, ,-9.0, , 88, , 6, ,270, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110106,0351,11,SCT028 BKN040 OVC060, , 3.00, ,-SN BR, ,19, ,-7.0, ,19, ,-7.3, ,18, ,-8.0, , 96, , 5, ,290, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110106,0352,11,SCT028 BKN040 OVC060, , 2.50, ,-SN BR, ,19, ,-7.0, ,19, ,-7.3, ,18, ,-8.0, , 96, , 5, ,290, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110106,0354,11,SCT027 BKN039 OVC055, , 3.00, ,-SN BR, ,20, ,-6.7, ,19, ,-7.3, ,16, ,-8.9, , 84, , 5, ,280, , , ,29.30, ,8, ,005, ,29.75, ,AA, ,  T, ,29.75, 
14771,20110106,0454,11,SCT039 BKN048 OVC060, , 3.00, ,-SN BR, ,20, ,-6.7, ,19, ,-7.1, ,17, ,-8.3, , 88, , 0, ,000, , , ,29.28, , , , , ,29.74, ,AA, ,0.01, ,29.73, 
14771,20110106,0554,11,FEW034 BKN055 OVC070, , 4.00, ,-SN BR, ,20, ,-6.7, ,19, ,-7.1, ,17, ,-8.3, , 88, , 5, ,260, , , ,29.27, , , , , ,29.73, ,AA, ,  T, ,29.72, 
14771,20110106,0637,11,SCT030 BKN039 OVC075, , 2.50, ,-SN BR, ,19, ,-7.0, ,19, ,-7.3, ,18, ,-8.0, , 96, , 3, ,230, , , ,29.27, , , , , ,M, ,SP, , , ,29.72, 
14771,20110106,0654,11,SCT027 BKN047 OVC070, , 5.00, ,-SN BR, ,19, ,-7.2, ,18, ,-7.7, ,16, ,-8.9, , 88, , 5, ,240, , , ,29.27, ,6, ,010, ,29.72, ,AA, ,  T, ,29.72, 
14771,20110106,0707,11,FEW024 BKN028 OVC075, , 6.00, ,-SN BR, ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 6, ,230, , , ,29.27, , , , , ,M, ,SP, , , ,29.72, 
14771,20110106,0735,11,SCT020 SCT028 BKN047, , 6.00, ,BR, ,18, ,-8.0, ,17, ,-8.4, ,14, ,-10.0, , 84, , 5, ,240, , , ,29.26, , , , , ,M, ,SP, , , ,29.71, 
14771,20110106,0754,11,SCT020 SCT028 BKN047, , 6.00, ,BR, ,18, ,-7.8, ,17, ,-8.2, ,15, ,-9.4, , 88, , 3, ,210, , , ,29.26, , , , , ,29.71, ,AA, ,  T, ,29.71, 
14771,20110106,0854,11,SCT047 SCT140 BKN250, , 5.00, ,BR, ,18, ,-7.8, ,17, ,-8.4, ,14, ,-10.0, , 84, , 6, ,160, , , ,29.26, , , , , ,29.71, ,AA, , , ,29.70, 
14771,20110106,0954,11,SCT095 BKN200 BKN250, ,10.00, , , ,20, ,-6.7, ,18, ,-7.6, ,14, ,-10.0, , 77, , 3, ,160, , , ,29.26, ,6, ,005, ,29.71, ,AA, , , ,29.70, 
14771,20110106,1054,11,SCT032 BKN200 OVC250, ,10.00, , , ,22, ,-5.6, ,20, ,-6.7, ,15, ,-9.4, , 74, , 3, ,170, , , ,29.23, , , , , ,29.69, ,AA, , , ,29.68, 
14771,20110106,1154,11,FEW040 BKN200 OVC250, ,10.00, , , ,24, ,-4.4, ,21, ,-5.9, ,15, ,-9.4, , 68, , 5, ,210, , , ,29.21, , , , , ,29.65, ,AA, , , ,29.65, 
14771,20110106,1254,11,SCT036 SCT150 OVC250, ,10.00, , , ,25, ,-3.9, ,22, ,-5.5, ,15, ,-9.4, , 66, , 5, ,190, , , ,29.18, ,8, ,027, ,29.62, ,AA, , , ,29.62, 
14771,20110106,1354,11,SCT060 SCT150 OVC250, ,10.00, , , ,26, ,-3.3, ,22, ,-5.3, ,14, ,-10.0, , 60, , 5, ,190, , , ,29.15, , , , , ,29.59, ,AA, , , ,29.59, 
14771,20110106,1454,11,FEW043 SCT060 SCT150, ,10.00, , , ,26, ,-3.3, ,22, ,-5.3, ,14, ,-10.0, , 60, , 0, ,000, , , ,29.14, , , , , ,29.58, ,AA, , , ,29.58, 
14771,20110106,1554,11,SCT037 BKN070 BKN150, ,10.00, , , ,25, ,-3.9, ,21, ,-6.0, ,12, ,-11.1, , 58, , 5, ,170, , , ,29.13, ,6, ,015, ,29.58, ,AA, , , ,29.57, 
14771,20110106,1654,11,FEW037 BKN100 BKN150, ,10.00, , , ,24, ,-4.4, ,21, ,-6.2, ,13, ,-10.6, , 63, , 5, ,100, , , ,29.12, , , , , ,29.57, ,AA, , , ,29.56, 
14771,20110106,1754,11,BKN050 BKN100 OVC150, ,10.00, , , ,23, ,-5.0, ,20, ,-6.4, ,14, ,-10.0, , 68, , 6, ,110, , , ,29.11, , , , , ,29.56, ,AA, , , ,29.55, 
14771,20110106,1854,11,FEW048 OVC095, ,10.00, , , ,23, ,-5.0, ,21, ,-6.3, ,15, ,-9.4, , 71, , 7, ,130, , , ,29.09, ,8, ,014, ,29.54, ,AA, , , ,29.53, 
14771,20110106,1954,11,FEW060 OVC100, ,10.00, , , ,23, ,-5.0, ,20, ,-6.4, ,14, ,-10.0, , 68, , 8, ,110, , , ,29.07, , , , , ,29.52, ,AA, , , ,29.51, 
14771,20110106,2054,11,BKN060 OVC075, ,10.00, , , ,22, ,-5.6, ,20, ,-6.8, ,14, ,-10.0, , 71, , 7, ,110, , , ,29.04, , , , , ,29.49, ,AA, , , ,29.48, 
14771,20110106,2154,11,BKN045 OVC055, ,10.00, , , ,23, ,-5.0, ,20, ,-6.4, ,14, ,-10.0, , 68, , 8, ,110, , , ,29.03, ,6, ,021, ,29.47, ,AA, , , ,29.47, 
14771,20110106,2254,11,BKN035 BKN043 OVC060, ,10.00, ,-SN, ,25, ,-3.9, ,22, ,-5.5, ,15, ,-9.4, , 66, , 8, ,150, , , ,29.00, , , , , ,29.44, ,AA, ,  T, ,29.44, 
14771,20110106,2354,11,FEW024 BKN031 OVC040, , 3.00, ,-SN, ,25, ,-3.9, ,23, ,-5.1, ,18, ,-7.8, , 75, , 8, ,150, , , ,28.98, , , , , ,29.42, ,AA, ,  T, ,29.42, 
14771,20110107,0003,11,SCT015 BKN021 OVC026, , 2.50, ,-SN, ,25, ,-4.0, ,23, ,-4.9, ,19, ,-7.0, , 78, , 8, ,150, , , ,28.98, , , , , ,M, ,SP, , , ,29.42, 
14771,20110107,0054,11,FEW018 BKN026 OVC034, , 2.50, ,-SN BR, ,24, ,-4.4, ,23, ,-5.1, ,20, ,-6.7, , 85, , 8, ,150, , , ,28.95, ,7, ,025, ,29.40, ,AA, ,  T, ,29.39, 
14771,20110107,0154,11,BKN028 OVC035, , 3.00, ,-SN, ,25, ,-3.9, ,23, ,-4.7, ,20, ,-6.7, , 81, , 7, ,140, , , ,28.94, , , , , ,29.39, ,AA, ,  T, ,29.38, 
14771,20110107,0254,11,FEW027 OVC037, , 6.00, ,-SN, ,25, ,-3.9, ,23, ,-4.7, ,20, ,-6.7, , 81, , 6, ,160, , , ,28.93, , , , , ,29.38, ,AA, ,  T, ,29.37, 
14771,20110107,0354,11,OVC035, , 8.00, ,-SN, ,26, ,-3.3, ,24, ,-4.5, ,19, ,-7.2, , 75, , 7, ,150, , , ,28.91, ,8, ,016, ,29.35, ,AA, ,  T, ,29.35, 
14771,20110107,0454,11,BKN039 OVC060, , 9.00, ,-SN, ,26, ,-3.3, ,24, ,-4.6, ,19, ,-7.2, , 75, , 6, ,150, , , ,28.90, , , , , ,29.34, ,AA, ,  T, ,29.34, 
14771,20110107,0554,11,FEW030 OVC036, , 6.00, ,-SN, ,26, ,-3.3, ,24, ,-4.6, ,19, ,-7.2, , 75, , 9, ,170, , , ,28.90, , , , , ,29.34, ,AA, ,  T, ,29.34, 
14771,20110107,0615,11,BKN020 OVC037, , 3.00, ,-SN, ,27, ,-3.0, ,24, ,-4.2, ,19, ,-7.0, , 72, ,10, ,170, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0636,11,BKN016 OVC029, , 1.75, ,-SN, ,27, ,-3.0, ,25, ,-3.9, ,21, ,-6.0, , 78, ,10, ,180, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0651,11,BKN016 BKN029 OVC036, , 3.00, ,-SN, ,27, ,-3.0, ,25, ,-3.9, ,21, ,-6.0, , 78, , 7, ,170, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0654,11,BKN015 BKN027 OVC034, , 2.50, ,-SN, ,26, ,-3.3, ,24, ,-4.2, ,21, ,-6.1, , 81, , 7, ,170, , , ,28.90, ,5, ,002, ,29.35, ,AA, ,0.01, ,29.34, 
14771,20110107,0702,11,BKN013 BKN030 OVC036, , 2.00, ,-SN BR, ,27, ,-3.0, ,25, ,-3.9, ,21, ,-6.0, , 78, , 7, ,170, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0712,11,BKN017 OVC036, , 2.50, ,-SN BR, ,27, ,-3.0, ,25, ,-3.9, ,21, ,-6.0, , 78, , 6, ,170, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0720,11,BKN019 OVC038, , 4.00, ,-SN BR, ,27, ,-3.0, ,25, ,-3.9, ,21, ,-6.0, , 78, , 6, ,160, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0729,11,BKN021 OVC034, , 3.00, ,-SN BR, ,27, ,-3.0, ,25, ,-3.9, ,21, ,-6.0, , 78, , 5, ,180, , , ,28.90, , , , , ,M, ,SP, , , ,29.34, 
14771,20110107,0745,11,BKN016 BKN025 OVC031, , 2.50, ,-SN, ,27, ,-3.0, ,25, ,-3.8, ,21, ,-6.0, , 78, , 7, ,200, , , ,28.91, , , , , ,M, ,SP, , , ,29.35, 
14771,20110107,0747,11,BKN014 BKN021 OVC029, , 1.50, ,-SN BR, ,27, ,-3.0, ,25, ,-3.8, ,21, ,-6.0, , 78, , 7, ,200, , , ,28.91, , , , , ,M, ,SP, , , ,29.35, 
14771,20110107,0752,11,M, , 0.75, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, , 5, ,230, , , ,M, , , , , ,M, ,SP, , , ,M, 
14771,20110107,0754,11,OVC, , 0.50, , , ,27, ,-3.0, ,M, ,M, ,21, ,-6.0, ,M, , 3, ,220, , , ,M, , , , , ,29.36, ,AA, ,  T, ,29.35, 
14771,20110107,0804,11,OVC, , 0.50, , , ,27, ,-3.0, ,M, ,M, ,23, ,-5.0, ,M, , 9, ,250, , , ,M, , , , , ,M, ,SP, , , ,29.36, 
14771,20110107,0821,11,OVC, , 1.00, , , ,27, ,-3.0, ,M, ,M, ,23, ,-5.0, ,M, , 7, ,230, , , ,M, , , , , ,M, ,SP, , , ,29.36, 
